,popularity,vote_count,id_x,adult,original_language,title,vote_average,overview,MPAA,year,month,studio,production_budget,domestic_gross,worldwide_gross,tconst,primary_title,original_title,start_year,runtime_minutes,genres,avg_rating_imdb,num_votes_imdb,actors,directors,producers,editors,writers
2432,9.373,795,376134,False,en,the discovery,6.2,"In the near future, due to a breakthrough scientific discovery by Dr. Thomas Harbor, there is now definitive proof of an afterlife. While countless people have chosen suicide to reset their existence, others try to decide what it all means. Among them is Dr. Harbor's son Will, who has arrived at his father's isolated compound with a mysterious young woman named Isla. There, they discover the strange acolytes who help Dr. Harbor with his experiments.",,2017,03,,,,,tt5155780,the discovery,The Discovery,2017,102.0,"Drama,Romance,Sci-Fi",6.3,24574,"Jason Segel,Robert Redford,Mary Steenburgen,Brian McCarthy",Charlie McDowell,"James D. Stern,Alex Orlovsky",,Justin Lader
2433,8.804,126,376228,False,en,audrie & daisy,7.2,"A documentary film about three cases of rape, that includes the stories of two American high school students, Audrie Pott and Daisy Coleman. At the time of the sexual assaults, Pott was 15 and Coleman was 14 years old. After the assaults, the victims and their families were subjected to abuse and cyberbullying.",,2016,09,,,,,tt5278460,audrie & daisy,Audrie & Daisy,2016,95.0,Documentary,7.2,4581,,"Jon Shenk,Bonni Cohen","Richard Berge,Sara Dosa",Don Bernier,
2434,7.775,93,376233,False,en,"life, animated",7.6,"At three years old, a chatty, energetic little boy named Owen Suskind ceased to speak, disappearing into autism with apparently no way out. Almost four years passed and the only stimuli that engaged Owen were Disney films. Then one day, his father donned a puppet—Iago, the wisecracking parrot from Aladdin—and asked “what’s it like to be you?” And poof! Owen replied, with dialogue from the movie. Life, Animated tells the remarkable story of how Owen found in Disney animation a pathway to language and a framework for making sense of the world.",,2016,03,Orch.,,,,tt3917210,"life, animated","Life, Animated",2016,92.0,"Comedy,Documentary,Drama",7.5,5078,,Roger Ross Williams,Julie Goldman,,"Emily Hubley,Kate Rose,Joyzel Acevedo,Florence Goupil"
2435,21.717,1149,376290,False,en,miss sloane,7.5,An ambitious lobbyist faces off against the powerful gun lobby in an attempt to pass gun control legislation.,R,2016,11,EC,"$18,000,000","$3,500,605","$7,719,630",tt4540710,miss sloane,Miss Sloane,2016,132.0,"Drama,Thriller",7.5,52788,"Gugu Mbatha-Raw,Mark Strong,Jessica Chastain,Michael Stuhlbarg",John Madden,"Ariel Zeitoun,Kris Thykier,Ben Browning",,Jonathan Perera
2436,7.955,73,376292,False,en,paradox,4.5,"A group of scientists are experimenting with time travel, and they manage to send one of their group ahead in time one hour. But when he comes back, he tells them that they’ll all be dead within the next hour unless they shut the machine down.",,2016,04,,,,,tt2442620,paradox,Paradox,2016,103.0,"Drama,Romance,Sci-Fi",6.8,93,"Thomas Blankenship,Stevo Chang,Fran Ervin,Richard Ervin",Steven Chang,Brian Ahn,,
2437,7.955,73,376292,False,en,paradox,4.5,"A group of scientists are experimenting with time travel, and they manage to send one of their group ahead in time one hour. But when he comes back, he tells them that they’ll all be dead within the next hour unless they shut the machine down.",,2016,04,,,,,tt4540434,paradox,Paradox,2016,90.0,"Action,Drama,Sci-Fi",4.6,2989,"Adam Huss,Zoë Bell,Malik Yoba,Bjørn Alexander",Michael Hurst,"Rick Benattar,Nigel Thomas",Robert Meyer Burnett,
2438,6.866,104,376424,False,en,beware the slenderman,6.2,In this horrifyingly modern fairytale lurks an online Boogeyman and two 12-year-old girls who would kill for him. The entrance to the internet quickly leads to its darkest basement. How responsible are our children for what they find there?,,2016,03,,,,,tt5329376,beware the slenderman,Beware the Slenderman,2016,114.0,"Biography,Crime,Documentary",6.3,5096,,Irene Taylor Brodsky,Sophie Harris,Gladys Murphy,
2439,8.862,57,376501,False,en,outlaws and angels,5.5,"A gang of cold-blooded outlaws narrowly escapes a blood-soaked bank robbery in a grimy frontier town. With a notorious bounty hunter hot on their trail, these nefarious criminals desperately need a place to hide out before night falls. Fate brings them to the home of the Tildons, a seemingly innocent family with two feisty daughters. As the men settle in, an impetuous game of cat and mouse plays out during the cold, black night. Come morning, nothing will ever be the same.",,2016,01,,,,,tt3491962,outlaws and angels,Outlaws and Angels,2016,120.0,"Action,Adventure,Drama",5.4,2834,"Luke Wilson,Teri Polo,Chad Michael Murray,Francesca Eastwood",JT Mollner,"Luke Daniels,Chris Ivan Cevic,Rosanne Korenberg",,
2440,6.286,7,376528,False,en,richard linklater: dream is destiny,7.3,"Highlighting one of the most innovative American directors, this film reveals the path traveled by the auteur from his small-town Texas roots to his warm reception on the awards circuit. Long before he directed Boyhood, Richard Linklater’s intense desire to create fueled his work outside the Hollywood system. Rather than leave Texas, he chose to collaborate with like-minded artists crafting modest, low-budget films in a DIY style. His ability to showcase realistic characters and tell honest stories was evident from his films, and others soon took notice of his raw talent.",NR,2016,08,,,,,tt5243796,richard linklater: dream is destiny,Richard Linklater: Dream Is Destiny,2016,90.0,Documentary,7.3,278,,"Louis Black,Karen Bernstein",Dawn Cooper Johnson,Nevie Owens,
2441,18.868,60,376530,False,en,the eagle huntress,7.3,"Follow Aisholpan, a 13-year-old girl, as she trains to become the first female in twelve generations of her Kazakh family to become an eagle hunter, and rise to the pinnacle of a tradition that has been typically been handed down from father to son for centuries.",,2016,11,SPC,,,,tt3882074,the eagle huntress,The Eagle Huntress,2016,87.0,"Adventure,Documentary,Sport",7.5,3067,Daisy Ridley,Otto Bell,"Stacey Reiss,Sharon Chang",Pierre Takal,
2442,12.815,2931,376570,False,en,hush,6.7,A deaf woman is stalked by a psychotic killer in her secluded home.,R,2016,03,,"$1,000,000",$0,$0,tt5022702,hush,Hush,2016,82.0,"Horror,Thriller",6.6,79100,"John Gallagher Jr.,Kate Siegel,Michael Trucco,Samantha Sloyan",Mike Flanagan,"Jason Blum,Trevor Macy",,
2443,11.167,100,376579,False,en,let's be evil,4.3,A woman enters an underground bunker where gifted children use augmented reality technology to wreak havoc.,NR,2016,08,,,,,tt3655682,let's be evil,Let's Be Evil,2016,82.0,"Horror,Sci-Fi,Thriller",4.4,6251,"Sophie Willis,Chase Bowman,Jules Brown,Elizabeth Morris",Martin Owen,"Weena Wijitkhuankhan,Matt Williams",Daniel Gethic,Jonathan Willis
2444,9.308,105,376581,False,en,amateur night,5.4,"Guy Carter, an insecure expectant father unable to find work in his field, accepts a job driving hookers around Los Angeles. One long and crazy evening proves to our hero that he is, in fact, up to the task of fatherhood.",NR,2016,08,,,,,tt4265508,amateur night,Amateur Night,2016,92.0,Comedy,5.0,3765,"Jason Biggs,Ashley Tisdale,Janet Montgomery,Bria L. Murphy","Lisa Addario,Joe Syracuse","Mary Pat Bentel,Diego del Río Toca,Jorge Garcia Castro,Shana Eddy-Grouf",,
2445,17.234,3107,376659,False,en,bad moms,6.5,"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.",R,2016,07,STX,"$20,000,000","$113,257,297","$180,998,716",tt4651520,bad moms,Bad Moms,2016,100.0,Comedy,6.2,100952,"Kathryn Hahn,Christina Applegate,Mila Kunis,Kristen Bell","Jon Lucas,Scott Moore","Bill Block,Suzanne Todd",,
2446,11.533,2787,376660,False,en,the edge of seventeen,7.1,"Two high school girls are best friends until one dates the other's older brother, who is totally his sister's nemesis.",R,2016,11,STX,"$9,000,000","$14,431,633","$19,096,003",tt1878870,the edge of seventeen,The Edge of Seventeen,2016,104.0,"Comedy,Drama",7.3,87602,"Hailee Steinfeld,Kyra Sedgwick,Haley Lu Richardson,Blake Jenner",Kelly Fremon Craig,"James L. Brooks,Julie Ansell,Richard Sakai",,
2447,6.945,130,376812,False,hi,sultan,7.1,"After the death of his son, Sultan Ali Khan, a middle-aged wrestler, gives up the sport. However, years later, circumstances force him to revive his career and win back the respect of his loved ones.",,2016,07,Yash,"$11,000,000","$5,599,781","$72,989,781",tt4832640,sultan,Sultan,2016,170.0,"Action,Drama,Sport",7.1,33371,"Anushka Sharma,Salman Khan,Marko Zaror,Kubbra Sait",Ali Abbas Zafar,Aditya Chopra,Rameshwar S. Bhagat,
2448,12.744,448,376865,False,en,high life,5.8,A father and his daughter struggle to survive in deep space where they live in isolation.,R,2018,11,,,,,tt4827558,high life,High Life,2018,113.0,"Adventure,Drama,Mystery",6.0,10585,"Juliette Binoche,Robert Pattinson,André Benjamin,Mia Goth",Claire Denis,"Laurence Clerc,Oliver Dungey",,"Jean-Pol Fargeau,Geoff Cox,Nick Laird"
2449,12.825,1689,376866,False,en,jackie,6.5,"An account of the days of First Lady, Jacqueline Kennedy, in the immediate aftermath of John F. Kennedy's assassination in 1963.",R,2016,12,FoxS,"$9,000,000","$13,960,394","$36,588,512",tt1619029,jackie,Jackie,2016,100.0,"Biography,Drama,History",6.7,66008,"Greta Gerwig,Peter Sarsgaard,Natalie Portman,Billy Crudup",Pablo Larraín,"Darren Aronofsky,Ari Handel,Scott Franklin,Juan de Dios Larraín",,Noah Oppenheim
2450,20.747,4981,376867,False,en,moonlight,7.4,"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",R,2016,10,,"$1,500,000","$27,854,931","$65,245,512",tt4975722,moonlight,Moonlight,2016,111.0,Drama,7.4,227964,"Mahershala Ali,Naomie Harris,Trevante Rhodes,Alex R. Hibbert",Barry Jenkins,"Dede Gardner,Jeremy Kleiner,Adele Romanski",,Tarell Alvin McCraney
2451,7.566,237,377154,False,fr,being 17,6.9,"Set in the beautiful high Pyrenees in south-west France, Damien lives with his mother Marianne, a doctor, while his father, a pilot, is on a tour of duty abroad with the French military. At school, Damien is bullied by Thomas,  who lives in the farming community up in the mountains, nut learns to fight back. The boys find themselves living together when Marianne invites Thomas to come and stay with them while his mother is ill in hospital. Damien must learn to live with the boy who terrorised him.",,2016,02,Strand,,,,tt4331970,being 17,Quand on a 17 ans,2016,116.0,"Drama,Romance",7.2,4576,"Sandrine Kiberlain,Kacey Mottet Klein,Corentin Fila,Alexis Loret",André Téchiné,"Olivier Delbosc,Marc Missonnier",,Céline Sciamma
2452,13.761,62,377213,False,hi,te3n,7.0,"A grandfather, police officer and a priest join hands to investigate and find a missing child.",,2016,06,Rel.,,,,tt4814290,te3n,Te3n,2016,136.0,"Drama,Mystery,Thriller",7.2,10027,"Amitabh Bachchan,Nawazuddin Siddiqui,Vidya Balan,Mukesh Chhabra",Ribhu Dasgupta,Deepak Dhar,,"Suresh Nair,Ritesh Shah,Geun-seop Jeong,Bijesh Jayarajan"
2453,12.71,995,377264,False,en,morgan,5.7,A corporate risk-management consultant must determine whether or not to terminate an artificial being's life that was made in a laboratory environment.,,2016,09,Fox,"$8,000,000","$3,915,251","$7,298,786",tt4520364,morgan,Morgan,2016,92.0,"Action,Horror,Sci-Fi",5.8,35487,"Michael Yare,Kate Mara,Rose Leslie,Anya Taylor-Joy",Luke Scott,"Ridley Scott,Mark Huffam,Michael Schaefer",,Seth W. Owen
2454,7.427,273,377275,False,fr,in bed with victoria,5.7,"Victoria Spick, a criminal lawyer who is single, turns up at a wedding and meets three men there: David, the father of her daughters; Vincent, a friend of hers; and Sam, a former drug dealer who she bailed out. The next day, Vincent is accused of attempted murder by his partner.",,2016,09,,,,,tt5078214,in bed with victoria,Victoria,2016,97.0,"Comedy,Drama,Romance",6.2,2502,"Melvil Poupaud,Virginie Efira,Vincent Lacoste,Laurent Poitrenaux",Justine Triet,Emmanuel Chaumet,Laurent Sénéchal,Thomas Lévy-Lasne
2455,8.31,193,377587,False,en,meet the blacks,4.7,"As Carl Black gets the opportunity to move his family out of Chicago in hope of a better life, their arrival in Beverly Hills is timed with that city's annual purge, where all crime is legal for twelve hours.",R,2016,04,,"$900,000","$9,097,072","$9,097,072",tt4191580,meet the blacks,Meet the Blacks,2016,94.0,"Comedy,Horror",5.9,34669,"Mike Epps,Zulay Henao,Alex Henderson,Bresha Webb",Deon Taylor,"Shannon McIntosh,Roxanne Avent",,Nicole DeMasi
2456,6.961,218,377799,False,fr,one man and his cow,6.9,An Algerian man's life-long dream finally comes true when he receives an invitation to take his cow Jacqueline to the Paris International Agriculture Fair.,,2016,02,,,,,tt4505208,one man and his cow,La vache,2016,91.0,"Adventure,Comedy,Drama",6.8,1869,"Lambert Wilson,Jamel Debbouze,Fatsah Bouyahmed,Hajar Masdouki",Mohamed Hamidi,"Nicolas Duval Adassovsky,Yann Zenou,Laurent Zeitoun",,Alain-Michel Blanc
2457,13.922,644,378018,False,en,the void,5.8,"In the middle of a routine patrol, officer Daniel Carter happens upon a blood-soaked figure limping down a deserted stretch of road. He rushes the young man to a nearby rural hospital staffed by a skeleton crew, only to discover that patients and personnel are transforming into something inhuman. As the horror intensifies, Carter leads the other survivors on a hellish voyage into the subterranean depths of the hospital in a desperate bid to end the nightmare before it's too late.",,2016,09,,,,,tt4255304,the void,The Void,2016,90.0,"Horror,Mystery,Sci-Fi",5.8,25143,"Kenneth Welsh,Aaron Poole,Kathleen Munroe,Daniel Fathers","Steven Kostanski,Jeremy Gillespie","Casey Walker,Jonathan Bronfman",,
2458,13.922,644,378018,False,en,the void,5.8,"In the middle of a routine patrol, officer Daniel Carter happens upon a blood-soaked figure limping down a deserted stretch of road. He rushes the young man to a nearby rural hospital staffed by a skeleton crew, only to discover that patients and personnel are transforming into something inhuman. As the horror intensifies, Carter leads the other survivors on a hellish voyage into the subterranean depths of the hospital in a desperate bid to end the nightmare before it's too late.",,2016,09,,,,,tt6267458,the void,The Void,2016,86.0,Horror,4.0,136,"Christine Chen,Tanner Burke,Kyle Conner,Adam Duncan","Chris Wyatt,Tyler Meyer,David Cave,Rajesh Naroth,Brendan Takash",,,Eric Hwang
2459,21.351,1738,378064,False,ja,a silent voice,8.3,"Shouya Ishida starts bullying the new girl in class, Shouko Nishimiya, because she is deaf. But as the teasing continues, the rest of the class starts to turn on Shouya for his lack of compassion. When they leave elementary school, Shouko and Shouya do not speak to each other again... until an older, wiser Shouya, tormented by his past behaviour, decides he must see Shouko once more. He wants to atone for his sins, but is it already too late...?",,2016,09,,,,,tt5323662,a silent voice,Koe no katachi,2016,130.0,"Animation,Drama,Romance",8.2,24863,"Kenshô Ono,Aoi Yûki,Miyu Irino,Saori Hayami",Naoko Yamada,,,"Stephanie Sheh,Reiko Yoshida,Kiyoshi Shigematsu,Clark Cheng,Yoshitoki Oima"
2460,8.992,256,378108,False,ja,in this corner of the world,8.1,"Japan, 1943, during World War II. Young Suzu leaves her village near Hiroshima to marry and live with her in-laws in Kure, a military harbor. Her creativity to overcome deprivation quickly makes her indispensable at home. Inhabited by an ancestral wisdom, Suzu impregnates the simple gestures of everyday life with poetry and beauty. The many hardships, the loss of loved ones, the frequent air raids of the enemy, nothing alters her enthusiasm…",,2016,11,,,,,tt4769824,in this corner of the world,Kono sekai no katasumi ni,2016,129.0,"Animation,Drama,History",7.8,6069,"Karen Strassman,Non,Ava Pickard,Kenna Pickard",Sunao Katabuchi,"Tarô Maki,Masao Maruyama",,"Fumiyo Kono,Chie Uratani"
2461,10.661,105,378200,False,en,the perfect match,5.5,"Terrence J. stars as Charlie, a playboy who's convinced that relationships are dead. His two best friends, Donald Faison and Robert C. Riley, bet him that if he sticks to one woman for one month, he's bound to get attached. Charlie denies this until he crosses paths with the beautiful and mysterious Eva, played by singer/actress Cassie. They may agree to a casual affair, but eventually Charlie is questioning whether he may actually want more.",,2016,03,LGF,"$5,000,000","$9,669,521","$10,182,050",tt4871980,the perfect match,The Perfect Match,2016,96.0,"Comedy,Romance",4.9,3052,"Paula Patton,Kali Hawk,Terrence Jenkins,Cassie Ventura",Bille Woodruff,,,"Jana Savage,Dana Verde,Brandon Broussard,Hudson Obayuwana,Gary Hardwick"
